entropy,write_freq,file_size_change,extension_change,is_ransomware
6.703056504144637,3.152415305255926,1.2685599111572006,0,0
4.183645186492234,5.696784496008107,1.3344103267382783,0,0
6.9044811716608425,2.7344241124999225,1.332309394976886,0,0
8.0,51.3615402959875,0.9831446636881249,1,1
7.735067870460044,51.82279513383451,1.0293379790893469,0,1
2.0936242229121422,2.909990387054072,0.970117595199538,0,0
7.129270108554744,49.70653609925424,1.0133972338978439,1,1
3.1892122383612254,6.438956892925551,0.9594691280951395,0,0
7.4050841684192354,69.89905490327217,1.033110510820984,0,1
3.6573366791759176,6.340838471798851,1.251640548544271,0,0
7.401773078826823,64.65745371209002,1.0083297285362256,1,1
2.5807425197382066,8.096859514327651,1.1125187467948716,0,0
5.167493543378743,1.6752802451618072,1.2411682641598176,0,0
7.713050077998619,13.853971827889232,1.066536204742179,1,1
7.57925759201342,37.84821669137574,0.9369942574383069,1,1
4.734700431167455,3.3067659530735805,1.2344746328087992,1,0
4.594384467270134,7.8799748384828,1.227440531395676,0,0
5.9897231855168585,5.4578073423358795,1.135934460389453,0,0
7.490516717859346,31.86792671463052,0.9682373173928405,1,1
7.540073736936579,52.82980687235808,0.8969677201898095,1,1
8.0,26.044320422539002,1.046846534937161,1,1
4.506427308844031,6.359743765337967,1.1175687411460202,0,0
1.5531444305429645,4.981090494750077,1.6953213426058023,0,0
6.844806441558842,63.46623612436889,0.9229506192833852,1,1
5.434743820289395,5.641806622278061,0.8785448161444741,0,0
7.075638824439906,49.253354882161354,0.9055086177223337,1,1
5.633373925548129,5.6326230055353514,1.175217943368636,0,0
4.502646923582342,6.178047200371823,1.5804453935066571,0,0
5.35518339617388,3.630256589468674,1.2250252498589045,0,0
7.558829456791295,87.97621125617883,1.1292062977449528,1,1
7.914584835418848,49.743664151475805,0.964666086435466,1,1
6.459373705972081,1.5754254598983537,0.6726359093145302,0,0
8.0,75.0264866581238,0.9481377981258337,1,1
7.496059489111666,30.206683806136223,1.120394594850753,1,1
7.457766085995866,58.275871410875894,1.1387843480931745,1,1
7.008292292283354,42.26779489961754,1.1374049056121307,1,1
1.0018802091607073,4.152374499650555,1.0458923057765643,0,0
7.6814868432641275,59.94108341192351,0.8871265646829285,1,1
2.881183917846377,3.8633402262135865,1.0054826861502006,0,0
3.620472965426688,8.973694708772904,1.5512147802833922,0,0
6.610237901510736,38.95842059472885,1.0215668471450017,1,1
3.741977225001965,3.7600193232647117,1.5488450074130684,0,0
7.545111441518358,41.04820020743897,0.8902654292740362,1,1
8.0,40.87448361204052,0.8775084145552765,1,1
4.601538151657067,4.683589698695562,1.3660201094677806,0,0
1.8030502318638337,6.495568232105989,1.7009131588226367,0,0
7.859271724322602,49.172270349662234,1.06586988684049,1,1
7.168932290842136,47.13229824711608,1.0848437019871306,1,1
7.7653074033393175,50.54677258559215,0.9739871886210067,0,1
7.196325282601279,22.48902513124663,1.049425245632953,1,1
4.695094750932403,4.238066682371902,1.0112601519792717,0,0
6.194759014362019,6.032344679488365,1.3595786767634999,0,0
4.115478884087071,8.129789054299316,1.4798542002662376,0,0
7.572851949812725,54.73578811424192,0.9502340764250746,1,1
8.0,58.12228065639097,0.9489923031675979,1,1
7.059288929036208,42.63035219730801,0.9243835154882709,1,1
4.20937691129497,5.133367958604831,0.9116863507234882,0,0
7.334156947373356,83.31707192457387,0.8972313432382688,1,1
4.7855250134625775,9.391657541866493,0.9446401739718094,0,0
6.1403137313149845,5.888771830274268,1.4834685665563911,0,0
4.44039104248074,5.8636718606427465,0.8417416521817832,0,0
7.1527673496838675,39.400383779637174,1.145842330072093,0,1
3.4204409646332175,0.5307057816642828,0.7157175971267906,0,0
3.3720962323724866,3.654000130370138,0.8988582195890894,0,0
1.1926030239994905,3.604357085797033,1.0719482990886848,0,0
6.669115885269885,68.72519444195571,1.0799180960941097,1,1
7.696529002623019,28.695748921041602,0.8547658235048209,1,1
2.6795720641978473,7.388343557194803,1.2093905756516117,0,0
7.651802812896465,82.57381441878138,0.876936297524243,1,1
6.023758099085498,22.80706352429462,0.8680774550133297,1,1
8.0,52.577354758683214,0.9014966454529012,1,1
8.0,53.0063079845017,0.9943325286476731,0,1
7.8866333853020825,50.91642759829454,0.9114960193191235,1,1
6.097304979543951,6.14160825644907,1.2386221429887219,0,0
2.163067004202175,4.503460683412822,1.1817394340091705,0,0
6.314794106359394,5.806385232252655,1.0025825316019146,0,0
5.097163392481724,3.6247841982860183,0.6909057026578911,0,0
2.4047544326064614,9.489181780118994,0.9619370740051243,0,0
5.410856516326927,1.3907524478439997,1.278770156579053,0,0
8.0,52.03626468114179,1.2686663091030608,1,1
6.926203136734961,63.07745151666308,1.1108007325653981,1,1
3.7051767533931157,5.733277559515071,0.7849838284899775,1,0
6.906044456224831,55.68257565394774,1.0705244884023342,0,1
4.528014236986028,4.150694182942761,1.0777749832143177,0,0
5.612380990208418,8.14305209021958,1.0266274267455497,0,0
7.231067347811349,46.67027519531415,0.9776775512476364,1,1
1.8649677905660238,5.247587334786422,2.0422319228607124,0,0
7.8174657330683095,28.201015310140345,0.933952664254807,1,1
2.705072099414017,5.0695963890916556,1.1718776165402018,0,0
5.557842212880941,2.756250307118686,0.628715447886764,0,0
7.354097203777924,41.53740734298199,1.0237680256323918,1,1
2.1371416177763374,5.246008294725941,1.0388426374199977,0,0
7.4852907453228745,30.737297241557016,1.0332640805522098,1,1
5.5752855017475484,5.0271178965334435,1.230874642436429,0,0
6.031771837038026,4.953331153184589,1.412590847168857,0,0
3.964615615010682,6.989645309505299,0.5815806332337377,0,0
5.4542491988582675,3.3084119321299488,0.8318660949104457,0,0
7.989064952675134,51.77950654258772,1.0594164639194381,1,1
5.622145049410062,4.996199894643942,1.0118169044690746,0,0
3.6229028800666705,6.966197704331458,0.6275737470180456,0,0
6.987094455865156,42.49223985122456,0.9587223146873982,0,1
7.3609677063706,47.247502809197975,1.1393788193072272,1,1
3.507989805121217,6.45011279843366,0.9676146178066413,0,0
4.170697611182436,4.330307977083056,0.9520046963977703,0,0
6.90604678974894,74.76678155837496,0.9409068403638448,1,1
5.309768307435814,5.911860807004235,1.3160205194288472,0,0
5.977784158918195,6.972079485200314,1.7945486149126872,0,0
3.4732432309841195,5.7562199145537045,0.9299156978499695,0,0
8.0,46.04069337122935,0.9511192277922477,1,1
1.1689102200418864,3.897005306516942,1.0472216092569446,0,0
7.378413732560643,3.42503006281465,1.1319922544966528,0,0
4.857728550788712,4.879954584772198,1.0281985127349005,0,0
2.7154691793781147,9.080531251376868,0.532126934287613,0,0
3.9528822353181545,4.122625225404331,1.112712541441488,0,0
7.767933228739391,39.207526657422505,1.0207479957639611,1,1
4.608233140458276,6.586574388809348,0.8053455491402228,0,0
8.0,37.35263954898399,1.0825530427012593,1,1
0.9380131573002473,7.0774087403322365,0.7911681184268193,0,0
4.303173389489863,6.54715666336327,1.0149478187575676,0,0
6.8848938697793844,46.04353934485129,1.0619500440289376,1,1
1.5601263436975659,4.689462044908268,1.110822606033318,0,0
4.927840832885003,7.7032294168746684,1.1195273398448335,0,0
4.127630574500573,5.282448402811481,1.164469786823975,0,0
